update_date,update_time,Zip,Positive_Cases
04-14-2020,12:50,60647,149
04-14-2020,12:50,60649,210
04-14-2020,12:50,60651,261
04-14-2020,12:50,60652,161
04-14-2020,12:50,60653,159
04-14-2020,12:50,60654,45
04-14-2020,12:50,60655,105
04-14-2020,12:50,60656,69
04-14-2020,12:50,60657,145
04-14-2020,12:50,60659,185
04-14-2020,12:50,60660,108
04-14-2020,12:50,60661,18
04-14-2020,12:50,60706,57
04-14-2020,12:50,60707,118
04-14-2020,12:50,60712,60
04-14-2020,12:50,60714,93
04-14-2020,12:50,60803,42
04-14-2020,12:50,60804,228
04-14-2020,12:50,60805,59
04-14-2020,12:50,60827,105
04-14-2020,12:50,60901,124
04-14-2020,12:50,60914,39
04-14-2020,12:50,60915,7
04-14-2020,12:50,60950,14
04-14-2020,12:50,60954,8
04-14-2020,12:50,60964,9
04-14-2020,12:50,61008,7
04-14-2020,12:50,61021,9
04-14-2020,12:50,61032,6
04-14-2020,12:50,61068,14
04-14-2020,12:50,61081,13
04-14-2020,12:50,61101,8
04-14-2020,12:50,61102,11
04-14-2020,12:50,61103,10
04-14-2020,12:50,61104,6
04-14-2020,12:50,61107,7
04-14-2020,12:50,61108,13
04-14-2020,12:50,61109,12
04-14-2020,12:50,61114,7
04-14-2020,12:50,61201,21
04-14-2020,12:50,61241,8
04-14-2020,12:50,61244,36
04-14-2020,12:50,61264,6
04-14-2020,12:50,61265,32
04-14-2020,12:50,61282,8
04-14-2020,12:50,61611,7
04-14-2020,12:50,61614,7
04-14-2020,12:50,61615,9
04-14-2020,12:50,61701,29
04-14-2020,12:50,61704,15
04-14-2020,12:50,61705,7
04-14-2020,12:50,61761,17
04-14-2020,12:50,61764,9
04-14-2020,12:50,61801,11
04-14-2020,12:50,61802,14
04-14-2020,12:50,61821,11
04-14-2020,12:50,61822,23
04-14-2020,12:50,61853,7
04-14-2020,12:50,61874,6
04-14-2020,12:50,61910,6
04-14-2020,12:50,62002,18
04-14-2020,12:50,62025,16
04-14-2020,12:50,62034,8
04-14-2020,12:50,62035,6
04-14-2020,12:50,62040,24
04-14-2020,12:50,62060,6
04-14-2020,12:50,62201,7
04-14-2020,12:50,62203,7
04-14-2020,12:50,62204,6
04-14-2020,12:50,62206,16
04-14-2020,12:50,62207,9
04-14-2020,12:50,62208,15
04-14-2020,12:50,62220,10
04-14-2020,12:50,62221,21
04-14-2020,12:50,62223,15
04-14-2020,12:50,62226,30
04-14-2020,12:50,62233,22
04-14-2020,12:50,62234,12
04-14-2020,12:50,62236,23
04-14-2020,12:50,62258,9
04-14-2020,12:50,62265,7
04-14-2020,12:50,62269,18
04-14-2020,12:50,62278,8
04-14-2020,12:50,62298,20
04-14-2020,12:50,62301,10
04-14-2020,12:50,62305,11
04-14-2020,12:50,62471,10
04-14-2020,12:50,62521,28
04-14-2020,12:50,62526,7
04-14-2020,12:50,62568,21
04-14-2020,12:50,62650,10
04-14-2020,12:50,62702,11
04-14-2020,12:50,62711,8
04-14-2020,12:50,62801,29
04-14-2020,12:50,62901,27
04-14-2020,12:50,62959,6
04-13-2020,12:00,60002,26
04-13-2020,12:00,60004,88
04-13-2020,12:00,60005,32
04-13-2020,12:00,60007,45
04-13-2020,12:00,60008,25
04-13-2020,12:00,60010,24
04-13-2020,12:00,60012,14
04-13-2020,12:00,60013,29
04-13-2020,12:00,60014,27
04-13-2020,12:00,60015,61
04-13-2020,12:00,60016,160
04-13-2020,12:00,60018,61
04-13-2020,12:00,60020,8
04-13-2020,12:00,60021,6
04-13-2020,12:00,60022,15
04-13-2020,12:00,60025,123
04-13-2020,12:00,60026,51
04-13-2020,12:00,60030,30
04-13-2020,12:00,60031,59
04-13-2020,12:00,60035,83
04-13-2020,12:00,60040,6
04-13-2020,12:00,60042,7
04-13-2020,12:00,60043,13
04-13-2020,12:00,60044,28
04-13-2020,12:00,60045,67
04-13-2020,12:00,60046,41
04-13-2020,12:00,60047,34
04-13-2020,12:00,60048,40
04-13-2020,12:00,60050,26
04-13-2020,12:00,60051,18
04-13-2020,12:00,60053,63
04-13-2020,12:00,60056,80
04-13-2020,12:00,60060,52
04-13-2020,12:00,60061,33
04-13-2020,12:00,60062,75
04-13-2020,12:00,60064,74
04-13-2020,12:00,60067,23
04-13-2020,12:00,60068,85
04-13-2020,12:00,60069,16
04-13-2020,12:00,60070,16
04-13-2020,12:00,60073,113
04-13-2020,12:00,60074,47
04-13-2020,12:00,60076,136
04-13-2020,12:00,60077,116
04-13-2020,12:00,60081,13
04-13-2020,12:00,60083,18
04-13-2020,12:00,60084,38
04-13-2020,12:00,60085,310
04-13-2020,12:00,60087,94
04-13-2020,12:00,60088,17
04-13-2020,12:00,60089,53
04-13-2020,12:00,60090,71
04-13-2020,12:00,60091,63
04-13-2020,12:00,60093,75
04-13-2020,12:00,60098,45
04-13-2020,12:00,60099,95
04-13-2020,12:00,60101,84
04-13-2020,12:00,60102,29
04-13-2020,12:00,60103,32
04-13-2020,12:00,60104,133
04-13-2020,12:00,60106,70
04-13-2020,12:00,60107,56
04-13-2020,12:00,60108,26
04-13-2020,12:00,60110,18
04-13-2020,12:00,60115,19
04-13-2020,12:00,60118,10
04-13-2020,12:00,60119,8
04-13-2020,12:00,60120,51
04-13-2020,12:00,60123,50
04-13-2020,12:00,60124,13
04-13-2020,12:00,60126,59
04-13-2020,12:00,60130,44
04-13-2020,12:00,60131,48
04-13-2020,12:00,60133,56
04-13-2020,12:00,60134,14
04-13-2020,12:00,60136,11
04-13-2020,12:00,60137,31
04-13-2020,12:00,60139,51
04-13-2020,12:00,60140,12
04-13-2020,12:00,60142,17
04-13-2020,12:00,60143,12
04-13-2020,12:00,60148,70
04-13-2020,12:00,60153,96
04-13-2020,12:00,60154,64
04-13-2020,12:00,60155,28
04-13-2020,12:00,60156,19
04-13-2020,12:00,60160,66
04-13-2020,12:00,60162,30
04-13-2020,12:00,60163,10
04-13-2020,12:00,60164,48
04-13-2020,12:00,60165,19
04-13-2020,12:00,60169,28
04-13-2020,12:00,60171,26
04-13-2020,12:00,60172,25
04-13-2020,12:00,60173,8
04-13-2020,12:00,60174,17
04-13-2020,12:00,60175,22
04-13-2020,12:00,60176,18
04-13-2020,12:00,60177,12
04-13-2020,12:00,60178,9
04-13-2020,12:00,60181,60
04-13-2020,12:00,60185,43
04-13-2020,12:00,60187,9
04-13-2020,12:00,60188,72
04-13-2020,12:00,60189,26
04-13-2020,12:00,60191,12
04-13-2020,12:00,60192,11
04-13-2020,12:00,60193,44
04-13-2020,12:00,60194,24
04-13-2020,12:00,60201,94
04-13-2020,12:00,60202,80
04-13-2020,12:00,60203,14
04-13-2020,12:00,60301,10
04-13-2020,12:00,60302,67
04-13-2020,12:00,60304,23
04-13-2020,12:00,60305,11
04-13-2020,12:00,60401,20
04-13-2020,12:00,60402,176
04-13-2020,12:00,60403,48
04-13-2020,12:00,60404,31
04-13-2020,12:00,60406,65
04-13-2020,12:00,60409,151
04-13-2020,12:00,60410,10
04-13-2020,12:00,60411,213
04-13-2020,12:00,60415,40
04-13-2020,12:00,60417,47
04-13-2020,12:00,60418,22
04-13-2020,12:00,60419,107
04-13-2020,12:00,60422,43
04-13-2020,12:00,60423,55
04-13-2020,12:00,60425,43
04-13-2020,12:00,60426,99
04-13-2020,12:00,60428,62
04-13-2020,12:00,60429,81
04-13-2020,12:00,60430,75
04-13-2020,12:00,60431,58
04-13-2020,12:00,60432,43
04-13-2020,12:00,60433,56
04-13-2020,12:00,60434,18
04-13-2020,12:00,60435,162
04-13-2020,12:00,60436,34
04-13-2020,12:00,60438,91
04-13-2020,12:00,60439,32
04-13-2020,12:00,60440,111
04-13-2020,12:00,60441,69
04-13-2020,12:00,60442,16
04-13-2020,12:00,60443,124
04-13-2020,12:00,60445,33
04-13-2020,12:00,60446,82
04-13-2020,12:00,60447,6
04-13-2020,12:00,60448,34
04-13-2020,12:00,60449,23
04-13-2020,12:00,60450,13
04-13-2020,12:00,60451,36
04-13-2020,12:00,60452,45
04-13-2020,12:00,60453,129
04-13-2020,12:00,60455,62
04-13-2020,12:00,60456,8
04-13-2020,12:00,60457,27
04-13-2020,12:00,60458,17
04-13-2020,12:00,60459,59
04-13-2020,12:00,60461,27
04-13-2020,12:00,60462,72
04-13-2020,12:00,60463,37
04-13-2020,12:00,60464,11
04-13-2020,12:00,60465,35
04-13-2020,12:00,60466,156
04-13-2020,12:00,60467,48
04-13-2020,12:00,60468,8
04-13-2020,12:00,60469,11
04-13-2020,12:00,60471,71
04-13-2020,12:00,60472,27
04-13-2020,12:00,60473,122
04-13-2020,12:00,60475,34
04-13-2020,12:00,60477,51
04-13-2020,12:00,60478,90
04-13-2020,12:00,60480,8
04-13-2020,12:00,60482,16
04-13-2020,12:00,60484,41
04-13-2020,12:00,60487,38
04-13-2020,12:00,60490,51
04-13-2020,12:00,60491,47
04-13-2020,12:00,60501,18
04-13-2020,12:00,60502,20
04-13-2020,12:00,60503,10
04-13-2020,12:00,60504,36
04-13-2020,12:00,60505,65
04-13-2020,12:00,60506,84
04-13-2020,12:00,60510,12
04-13-2020,12:00,60513,36
04-13-2020,12:00,60514,21
04-13-2020,12:00,60515,22
04-13-2020,12:00,60516,28
04-13-2020,12:00,60517,43
04-13-2020,12:00,60521,22
04-13-2020,12:00,60523,26
04-13-2020,12:00,60525,57
04-13-2020,12:00,60526,16
04-13-2020,12:00,60527,102
04-13-2020,12:00,60532,27
04-13-2020,12:00,60534,17
04-13-2020,12:00,60538,17
04-13-2020,12:00,60540,21
04-13-2020,12:00,60542,14
04-13-2020,12:00,60543,38
04-13-2020,12:00,60544,40
04-13-2020,12:00,60545,9
04-13-2020,12:00,60546,36
04-13-2020,12:00,60551,8
04-13-2020,12:00,60554,7
04-13-2020,12:00,60555,9
04-13-2020,12:00,60558,11
04-13-2020,12:00,60559,47
04-13-2020,12:00,60560,17
04-13-2020,12:00,60561,41
04-13-2020,12:00,60563,35
04-13-2020,12:00,60564,42
04-13-2020,12:00,60565,51
04-13-2020,12:00,60585,28
04-13-2020,12:00,60586,78
04-13-2020,12:00,60601,33
04-13-2020,12:00,60605,54
04-13-2020,12:00,60606,13
04-13-2020,12:00,60607,91
04-13-2020,12:00,60608,262
04-13-2020,12:00,60609,177
04-13-2020,12:00,60610,94
04-13-2020,12:00,60611,63
04-13-2020,12:00,60612,227
04-13-2020,12:00,60613,136
04-13-2020,12:00,60614,157
04-13-2020,12:00,60615,137
04-13-2020,12:00,60616,142
04-13-2020,12:00,60617,285
04-13-2020,12:00,60618,198
04-13-2020,12:00,60619,318
04-13-2020,12:00,60620,376
04-13-2020,12:00,60621,139
04-13-2020,12:00,60622,163
04-13-2020,12:00,60623,297
04-13-2020,12:00,60624,223
04-13-2020,12:00,60625,203
04-13-2020,12:00,60626,160
04-13-2020,12:00,60628,298
04-13-2020,12:00,60629,284
04-13-2020,12:00,60630,126
04-13-2020,12:00,60631,80
04-13-2020,12:00,60632,193
04-13-2020,12:00,60633,33
04-13-2020,12:00,60634,239
04-13-2020,12:00,60636,176
04-13-2020,12:00,60637,172
04-13-2020,12:00,60638,158
04-13-2020,12:00,60639,276
04-13-2020,12:00,60640,159
04-13-2020,12:00,60641,171
04-13-2020,12:00,60642,35
04-13-2020,12:00,60643,265
04-13-2020,12:00,60644,277
04-13-2020,12:00,60645,339
04-13-2020,12:00,60646,62
04-13-2020,12:00,60647,149
04-13-2020,12:00,60649,210
04-13-2020,12:00,60651,261
04-13-2020,12:00,60652,161
04-13-2020,12:00,60653,159
04-13-2020,12:00,60654,45
04-13-2020,12:00,60655,105
04-13-2020,12:00,60656,69
04-13-2020,12:00,60657,145
04-13-2020,12:00,60659,185
04-13-2020,12:00,60660,108
04-13-2020,12:00,60661,18
04-13-2020,12:00,60706,57
04-13-2020,12:00,60707,118
04-13-2020,12:00,60712,60
04-13-2020,12:00,60714,93
04-13-2020,12:00,60803,42
04-13-2020,12:00,60804,228
04-13-2020,12:00,60805,59
04-13-2020,12:00,60827,105
04-13-2020,12:00,60901,124
04-13-2020,12:00,60914,39
04-13-2020,12:00,60915,7
04-13-2020,12:00,60950,14
04-13-2020,12:00,60954,8
04-13-2020,12:00,60964,9
04-13-2020,12:00,61008,7
04-13-2020,12:00,61021,9
04-13-2020,12:00,61032,6
04-13-2020,12:00,61068,14
04-13-2020,12:00,61081,13
04-13-2020,12:00,61101,8
04-13-2020,12:00,61102,11
04-13-2020,12:00,61103,10
04-13-2020,12:00,61104,6
04-13-2020,12:00,61107,7
04-13-2020,12:00,61108,13
04-13-2020,12:00,61109,12
04-13-2020,12:00,61114,7
04-13-2020,12:00,61201,21
04-13-2020,12:00,61241,8
04-13-2020,12:00,61244,36
04-13-2020,12:00,61264,6
04-13-2020,12:00,61265,32
04-13-2020,12:00,61282,8
04-13-2020,12:00,61611,7
04-13-2020,12:00,61614,7
04-13-2020,12:00,61615,9
04-13-2020,12:00,61701,29
04-13-2020,12:00,61704,15
04-13-2020,12:00,61705,7
04-13-2020,12:00,61761,17
04-13-2020,12:00,61764,9
04-13-2020,12:00,61801,11
04-13-2020,12:00,61802,14
04-13-2020,12:00,61821,11
04-13-2020,12:00,61822,23
04-13-2020,12:00,61853,7
04-13-2020,12:00,61874,6
04-13-2020,12:00,61910,6
04-13-2020,12:00,62002,18
04-13-2020,12:00,62025,16
04-13-2020,12:00,62034,8
04-13-2020,12:00,62035,6
04-13-2020,12:00,62040,24
04-13-2020,12:00,62060,6
04-13-2020,12:00,62201,7
04-13-2020,12:00,62203,7
04-13-2020,12:00,62204,6
04-13-2020,12:00,62206,16
04-13-2020,12:00,62207,9
04-13-2020,12:00,62208,15
04-13-2020,12:00,62220,10
04-13-2020,12:00,62221,21
04-13-2020,12:00,62223,15
04-13-2020,12:00,62226,30
04-13-2020,12:00,62233,22
04-13-2020,12:00,62234,12
04-13-2020,12:00,62236,23
04-13-2020,12:00,62258,9
04-13-2020,12:00,62265,7
04-13-2020,12:00,62269,18
04-13-2020,12:00,62278,8
04-13-2020,12:00,62298,20
04-13-2020,12:00,62301,10
04-13-2020,12:00,62305,11
04-13-2020,12:00,62471,10
04-13-2020,12:00,62521,28
04-13-2020,12:00,62526,7
04-13-2020,12:00,62568,21
04-13-2020,12:00,62650,10
04-13-2020,12:00,62702,11
04-13-2020,12:00,62711,8
04-13-2020,12:00,62801,29
04-13-2020,12:00,62901,27
04-13-2020,12:00,62959,6
04-12-2020,12:00,60002,26
04-12-2020,12:00,60004,89
04-12-2020,12:00,60005,30
04-12-2020,12:00,60007,44
04-12-2020,12:00,60008,23
04-12-2020,12:00,60010,24
04-12-2020,12:00,60012,14
04-12-2020,12:00,60013,29
04-12-2020,12:00,60014,27
04-12-2020,12:00,60015,59
04-12-2020,12:00,60016,152
04-12-2020,12:00,60018,55
04-12-2020,12:00,60020,8
04-12-2020,12:00,60021,6
04-12-2020,12:00,60022,15
04-12-2020,12:00,60025,116
04-12-2020,12:00,60026,47
04-12-2020,12:00,60030,30
04-12-2020,12:00,60031,57
04-12-2020,12:00,60035,83
04-12-2020,12:00,60042,7
04-12-2020,12:00,60043,12
04-12-2020,12:00,60044,28
04-12-2020,12:00,60045,65
04-12-2020,12:00,60046,40
04-12-2020,12:00,60047,33
04-12-2020,12:00,60048,40
04-12-2020,12:00,60050,26
04-12-2020,12:00,60051,16
04-12-2020,12:00,60053,59
04-12-2020,12:00,60056,77
04-12-2020,12:00,60060,45
04-12-2020,12:00,60061,33
04-12-2020,12:00,60062,73
04-12-2020,12:00,60064,66
04-12-2020,12:00,60067,22
04-12-2020,12:00,60068,82
04-12-2020,12:00,60069,15
04-12-2020,12:00,60070,16
04-12-2020,12:00,60073,112
04-12-2020,12:00,60074,45
04-12-2020,12:00,60076,127
04-12-2020,12:00,60077,110
04-12-2020,12:00,60081,13
04-12-2020,12:00,60083,18
04-12-2020,12:00,60084,36
04-12-2020,12:00,60085,286
04-12-2020,12:00,60087,89
04-12-2020,12:00,60088,17
04-12-2020,12:00,60089,52
04-12-2020,12:00,60090,66
04-12-2020,12:00,60091,63
04-12-2020,12:00,60093,75
04-12-2020,12:00,60098,41
04-12-2020,12:00,60099,92
04-12-2020,12:00,60101,75
04-12-2020,12:00,60102,28
04-12-2020,12:00,60103,31
04-12-2020,12:00,60104,127
04-12-2020,12:00,60106,63
04-12-2020,12:00,60107,53
04-12-2020,12:00,60108,22
04-12-2020,12:00,60110,16
04-12-2020,12:00,60115,19
04-12-2020,12:00,60118,10
04-12-2020,12:00,60119,6
04-12-2020,12:00,60120,49
04-12-2020,12:00,60123,49
04-12-2020,12:00,60124,11
04-12-2020,12:00,60126,56
04-12-2020,12:00,60130,44
04-12-2020,12:00,60131,48
04-12-2020,12:00,60133,53
04-12-2020,12:00,60134,14
04-12-2020,12:00,60136,11
04-12-2020,12:00,60137,29
04-12-2020,12:00,60139,51
04-12-2020,12:00,60140,12
04-12-2020,12:00,60142,16
04-12-2020,12:00,60143,12
04-12-2020,12:00,60148,67
04-12-2020,12:00,60153,88
04-12-2020,12:00,60154,60
04-12-2020,12:00,60155,28
04-12-2020,12:00,60156,18
04-12-2020,12:00,60160,62
04-12-2020,12:00,60162,28
04-12-2020,12:00,60163,10
04-12-2020,12:00,60164,44
04-12-2020,12:00,60165,17
04-12-2020,12:00,60169,25
04-12-2020,12:00,60171,24
04-12-2020,12:00,60172,25
04-12-2020,12:00,60173,8
04-12-2020,12:00,60174,17
04-12-2020,12:00,60175,21
04-12-2020,12:00,60176,17
04-12-2020,12:00,60177,12
04-12-2020,12:00,60178,9
04-12-2020,12:00,60181,56
04-12-2020,12:00,60185,43
04-12-2020,12:00,60187,9
04-12-2020,12:00,60188,65
04-12-2020,12:00,60189,26
04-12-2020,12:00,60191,11
04-12-2020,12:00,60192,11
04-12-2020,12:00,60193,42
04-12-2020,12:00,60194,23
04-12-2020,12:00,60201,92
04-12-2020,12:00,60202,80
04-12-2020,12:00,60203,14
04-12-2020,12:00,60301,9
04-12-2020,12:00,60302,66
04-12-2020,12:00,60304,23
04-12-2020,12:00,60305,11
04-12-2020,12:00,60401,20
04-12-2020,12:00,60402,165
04-12-2020,12:00,60403,46
04-12-2020,12:00,60404,29
04-12-2020,12:00,60406,64
04-12-2020,12:00,60409,144
04-12-2020,12:00,60410,10
04-12-2020,12:00,60411,199
04-12-2020,12:00,60415,38
04-12-2020,12:00,60417,47
04-12-2020,12:00,60418,22
04-12-2020,12:00,60419,104
04-12-2020,12:00,60422,41
04-12-2020,12:00,60423,54
04-12-2020,12:00,60425,42
04-12-2020,12:00,60426,91
04-12-2020,12:00,60428,60
04-12-2020,12:00,60429,80
04-12-2020,12:00,60430,74
04-12-2020,12:00,60431,52
04-12-2020,12:00,60432,42
04-12-2020,12:00,60433,55
04-12-2020,12:00,60434,18
04-12-2020,12:00,60435,154
04-12-2020,12:00,60436,30
04-12-2020,12:00,60438,86
04-12-2020,12:00,60439,30
04-12-2020,12:00,60440,106
04-12-2020,12:00,60441,67
04-12-2020,12:00,60442,15
04-12-2020,12:00,60443,121
04-12-2020,12:00,60445,32
04-12-2020,12:00,60446,76
04-12-2020,12:00,60447,6
04-12-2020,12:00,60448,34
04-12-2020,12:00,60449,23
04-12-2020,12:00,60450,13
04-12-2020,12:00,60451,33
04-12-2020,12:00,60452,42
04-12-2020,12:00,60453,117
04-12-2020,12:00,60455,59
04-12-2020,12:00,60456,7
04-12-2020,12:00,60457,25
04-12-2020,12:00,60458,17
04-12-2020,12:00,60459,56
04-12-2020,12:00,60461,26
04-12-2020,12:00,60462,69
04-12-2020,12:00,60463,34
04-12-2020,12:00,60464,12
04-12-2020,12:00,60465,34
04-12-2020,12:00,60466,149
04-12-2020,12:00,60467,47
04-12-2020,12:00,60468,8
04-12-2020,12:00,60469,10
04-12-2020,12:00,60471,69
04-12-2020,12:00,60472,27
04-12-2020,12:00,60473,118
04-12-2020,12:00,60475,34
04-12-2020,12:00,60477,47
04-12-2020,12:00,60478,86
04-12-2020,12:00,60480,8
04-12-2020,12:00,60482,15
04-12-2020,12:00,60484,41
04-12-2020,12:00,60487,36
04-12-2020,12:00,60490,48
04-12-2020,12:00,60491,46
04-12-2020,12:00,60501,16
04-12-2020,12:00,60502,21
04-12-2020,12:00,60503,10
04-12-2020,12:00,60504,34
04-12-2020,12:00,60505,61
04-12-2020,12:00,60506,82
04-12-2020,12:00,60510,11
04-12-2020,12:00,60513,35
04-12-2020,12:00,60514,21
04-12-2020,12:00,60515,20
04-12-2020,12:00,60516,28
04-12-2020,12:00,60517,43
04-12-2020,12:00,60521,21
04-12-2020,12:00,60523,25
04-12-2020,12:00,60525,51
04-12-2020,12:00,60526,16
04-12-2020,12:00,60527,98
04-12-2020,12:00,60532,23
04-12-2020,12:00,60534,15
04-12-2020,12:00,60538,15
04-12-2020,12:00,60540,21
04-12-2020,12:00,60542,13
04-12-2020,12:00,60543,37
04-12-2020,12:00,60544,36
04-12-2020,12:00,60545,9
04-12-2020,12:00,60546,36
04-12-2020,12:00,60551,7
04-12-2020,12:00,60554,7
04-12-2020,12:00,60555,9
04-12-2020,12:00,60558,12
04-12-2020,12:00,60559,45
04-12-2020,12:00,60560,16
04-12-2020,12:00,60561,40
04-12-2020,12:00,60563,36
04-12-2020,12:00,60564,41
04-12-2020,12:00,60565,48
04-12-2020,12:00,60585,24
04-12-2020,12:00,60586,74
04-12-2020,12:00,60601,30
04-12-2020,12:00,60605,52
04-12-2020,12:00,60606,12
04-12-2020,12:00,60607,87
04-12-2020,12:00,60608,231
04-12-2020,12:00,60609,162
04-12-2020,12:00,60610,91
04-12-2020,12:00,60611,64
04-12-2020,12:00,60612,209
04-12-2020,12:00,60613,133
04-12-2020,12:00,60614,151
04-12-2020,12:00,60615,131
04-12-2020,12:00,60616,134
04-12-2020,12:00,60617,269
04-12-2020,12:00,60618,186
04-12-2020,12:00,60619,306
04-12-2020,12:00,60620,359
04-12-2020,12:00,60621,133
04-12-2020,12:00,60622,155
04-12-2020,12:00,60623,268
04-12-2020,12:00,60624,208
04-12-2020,12:00,60625,182
04-12-2020,12:00,60626,141
04-12-2020,12:00,60628,288
04-12-2020,12:00,60629,255
04-12-2020,12:00,60630,117
04-12-2020,12:00,60631,76
04-12-2020,12:00,60632,179
04-12-2020,12:00,60633,31
04-12-2020,12:00,60634,224
04-12-2020,12:00,60636,164
04-12-2020,12:00,60637,169
04-12-2020,12:00,60638,147
04-12-2020,12:00,60639,252
04-12-2020,12:00,60640,149
04-12-2020,12:00,60641,145
04-12-2020,12:00,60642,35
04-12-2020,12:00,60643,246
04-12-2020,12:00,60644,258
04-12-2020,12:00,60645,326
04-12-2020,12:00,60646,59
04-12-2020,12:00,60647,135
04-12-2020,12:00,60649,198
04-12-2020,12:00,60651,242
04-12-2020,12:00,60652,154
04-12-2020,12:00,60653,152
04-12-2020,12:00,60654,44
04-12-2020,12:00,60655,102
04-12-2020,12:00,60656,60
04-12-2020,12:00,60657,141
04-12-2020,12:00,60659,175
04-12-2020,12:00,60660,97
04-12-2020,12:00,60661,18
04-12-2020,12:00,60706,52
04-12-2020,12:00,60707,109
04-12-2020,12:00,60712,55
04-12-2020,12:00,60714,85
04-12-2020,12:00,60803,39
04-12-2020,12:00,60804,210
04-12-2020,12:00,60805,56
04-12-2020,12:00,60827,103
04-12-2020,12:00,60901,121
04-12-2020,12:00,60914,37
04-12-2020,12:00,60915,7
04-12-2020,12:00,60950,14
04-12-2020,12:00,60954,8
04-12-2020,12:00,60964,9
04-12-2020,12:00,61008,7
04-12-2020,12:00,61021,8
04-12-2020,12:00,61032,6
04-12-2020,12:00,61068,6
04-12-2020,12:00,61081,13
04-12-2020,12:00,61101,7
04-12-2020,12:00,61102,10
04-12-2020,12:00,61103,8
04-12-2020,12:00,61104,6
04-12-2020,12:00,61107,7
04-12-2020,12:00,61108,13
04-12-2020,12:00,61109,11
04-12-2020,12:00,61114,7
04-12-2020,12:00,61201,19
04-12-2020,12:00,61241,8
04-12-2020,12:00,61244,31
04-12-2020,12:00,61265,28
04-12-2020,12:00,61282,6
04-12-2020,12:00,61611,7
04-12-2020,12:00,61615,8
04-12-2020,12:00,61701,28
04-12-2020,12:00,61704,14
04-12-2020,12:00,61705,7
04-12-2020,12:00,61761,17
04-12-2020,12:00,61764,9
04-12-2020,12:00,61801,11
04-12-2020,12:00,61802,14
04-12-2020,12:00,61821,10
04-12-2020,12:00,61822,22
04-12-2020,12:00,61853,7
04-12-2020,12:00,61874,6
04-12-2020,12:00,61910,6
04-12-2020,12:00,62002,18
04-12-2020,12:00,62025,16
04-12-2020,12:00,62034,8
04-12-2020,12:00,62035,6
04-12-2020,12:00,62040,21
04-12-2020,12:00,62060,6
04-12-2020,12:00,62201,7
04-12-2020,12:00,62203,6
04-12-2020,12:00,62204,6
04-12-2020,12:00,62206,14
04-12-2020,12:00,62207,8
04-12-2020,12:00,62208,13
04-12-2020,12:00,62220,8
04-12-2020,12:00,62221,19
04-12-2020,12:00,62223,15
04-12-2020,12:00,62226,27
04-12-2020,12:00,62233,21
04-12-2020,12:00,62234,12
04-12-2020,12:00,62236,23
04-12-2020,12:00,62258,9
04-12-2020,12:00,62265,7
04-12-2020,12:00,62269,18
04-12-2020,12:00,62278,8
04-12-2020,12:00,62298,20
04-12-2020,12:00,62301,10
04-12-2020,12:00,62305,11
04-12-2020,12:00,62471,10
04-12-2020,12:00,62521,23
04-12-2020,12:00,62568,21
04-12-2020,12:00,62650,9
04-12-2020,12:00,62702,10
04-12-2020,12:00,62711,7
04-12-2020,12:00,62801,29
04-12-2020,12:00,62901,24
04-12-2020,12:00,62959,6
