update_date,update_time,County,Positive_Cases,Deaths,Tested,NOFO_Region,Metro_Area
08-09-2020,12:45,Wabash,35,0,1000,Southern,
08-09-2020,12:45,Warren,190,0,2196,West Central,
08-09-2020,12:45,Washington,66,0,1616,Southwest Central,
08-09-2020,12:45,Wayne,61,1,1697,Southern,
08-09-2020,12:45,White,68,0,1630,Southern,
08-09-2020,12:45,Whiteside,355,17,8470,Northwest,
08-09-2020,12:45,Will,9236,344,129418,Collar,Chicago
08-09-2020,12:45,Williamson,399,6,13055,Southern,Carbondale-Marion
08-09-2020,12:45,Winnebago,3779,131,56079,Northern,Rockford
08-09-2020,12:45,Woodford,151,3,6205,North Central,Peoria
08-08-2020,12:45,Illinois,192698,7631,3032634,Illinois,Illinois
08-08-2020,12:45,Adams,517,5,19488,West Central,
08-08-2020,12:45,Alexander,37,0,1186,Southern,Cape_Girardeau
08-08-2020,12:45,Bond,60,3,3109,Southwest Central,St_Louis
08-08-2020,12:45,Boone,761,23,9151,Northern,Rockford
08-08-2020,12:45,Brown,13,0,1004,West Central,
08-08-2020,12:45,Bureau,190,3,4368,Northwest,
08-08-2020,12:45,Calhoun,9,0,459,Southwest Central,St_Louis
08-08-2020,12:45,Carroll,54,4,1564,Northwest,
08-08-2020,12:45,Cass,230,11,3152,Central,
08-08-2020,12:45,Champaign,1663,19,83958,Northeast Central,Champaign-Urbana
08-08-2020,12:45,Chicago,63577,2808,725154,Chicago,Chicago
08-08-2020,12:45,Christian,137,4,6363,Central,
08-08-2020,12:45,Clark,81,2,2364,Southeast Central,
08-08-2020,12:45,Clay,23,0,1709,Southeast Central,
08-08-2020,12:45,Clinton,396,17,7082,Southwest Central,St_Louis
08-08-2020,12:45,Coles,474,20,12452,Southeast Central,
08-08-2020,12:45,Cook,47288,2116,594693,Suburban,Chicago
08-08-2020,12:45,Crawford,29,0,1634,Southeast Central,
08-08-2020,12:45,Cumberland,54,2,2081,Southeast Central,
08-08-2020,12:45,De Witt,32,0,1967,North Central,Bloomington
08-08-2020,12:45,DeKalb,927,30,16394,Northern,Elgin
08-08-2020,12:45,Douglas,115,2,4194,Northeast Central,
08-08-2020,12:45,DuPage,12155,520,193612,Collar,Chicago
08-08-2020,12:45,Edgar,29,0,1887,Southeast Central,
08-08-2020,12:45,Edwards,17,0,417,Southern,
08-08-2020,12:45,Effingham,150,1,5517,Southeast Central,
08-08-2020,12:45,Fayette,65,3,2630,Southeast Central,
08-08-2020,12:45,Ford,49,2,2515,Northeast Central,Champaign-Urbana
08-08-2020,12:45,Franklin,168,0,5811,Southern,
08-08-2020,12:45,Fulton,33,0,4975,North Central,
08-08-2020,12:45,Gallatin,51,2,437,Southern,
08-08-2020,12:45,Greene,39,0,1654,Central,
08-08-2020,12:45,Grundy,316,5,6661,Collar,Chicago
08-08-2020,12:45,Hamilton,29,0,791,Southern,
08-08-2020,12:45,Hancock,53,1,3166,West Central,
08-08-2020,12:45,Hardin,18,0,484,Southern,
08-08-2020,12:45,Henderson,12,0,621,West Central,
08-08-2020,12:45,Henry,234,1,9151,Northwest,Davenport
08-08-2020,12:45,Iroquois,261,11,6230,Northeast Central,
08-08-2020,12:45,Jackson,708,19,10984,Southern,Carbondale-Marion
08-08-2020,12:45,Jasper,58,7,1436,Southeast Central,
08-08-2020,12:45,Jefferson,282,19,5281,Southern,
08-08-2020,12:45,Jersey,104,2,2550,Southwest Central,St_Louis
08-08-2020,12:45,Jo Daviess,124,1,2945,Northwest,
08-08-2020,12:45,Johnson,66,0,1442,Southern,
08-08-2020,12:45,Kane,9710,305,104510,Collar,Elgin
08-08-2020,12:45,Kankakee,1768,68,30279,Collar,Kankakee
08-08-2020,12:45,Kendall,1364,23,20430,Collar,Chicago
08-08-2020,12:45,Knox,297,1,8159,West Central,
08-08-2020,12:45,Lake,12617,446,155081,Collar,Lake
08-08-2020,12:45,LaSalle,739,24,16355,Northwest,
08-08-2020,12:45,Lawrence,48,0,2331,Southeast Central,
08-08-2020,12:45,Lee,170,1,4172,Northwest,
08-08-2020,12:45,Livingston,110,2,4874,North Central,
08-08-2020,12:45,Logan,111,0,7349,Central,
08-08-2020,12:45,Macon,611,23,19204,Central,Decatur
08-08-2020,12:45,Macoupin,170,3,10294,Central,St_Louis
08-08-2020,12:45,Madison,2530,76,42687,Southwest Central,St_Louis
08-08-2020,12:45,Marion,156,0,5620,Southeast Central,
08-08-2020,12:45,Marshall,26,0,1682,North Central,Peoria
08-08-2020,12:45,Mason,47,0,2418,North Central,
08-08-2020,12:45,Massac,39,0,1728,Southern,
08-08-2020,12:45,McDonough,141,15,4044,West Central,
08-08-2020,12:45,McHenry,3163,114,45162,Collar,Chicago
08-08-2020,12:45,McLean,638,15,30274,North Central,Bloomington
08-08-2020,12:45,Menard,54,0,2736,Central,Springfield
08-08-2020,12:45,Mercer,74,4,2385,Northwest,Davenport
08-08-2020,12:45,Monroe,312,13,4184,Southwest Central,St_Louis
08-08-2020,12:45,Montgomery,165,7,7377,Central,
08-08-2020,12:45,Morgan,242,6,7823,Central,
08-08-2020,12:45,Moultrie,73,0,2160,Southeast Central,
08-08-2020,12:45,Ogle,409,5,8130,Northern,
08-08-2020,12:45,Peoria,1574,35,46592,North Central,Peoria
08-08-2020,12:45,Perry,156,1,3299,Southern,
08-08-2020,12:45,Piatt,61,0,4077,Northeast Central,Champaign-Urbana
08-08-2020,12:45,Pike,21,0,1589,West Central,
08-08-2020,12:45,Pope,9,0,312,Southern,
08-08-2020,12:45,Pulaski,93,0,827,Southern,
08-08-2020,12:45,Putnam,11,0,515,Northwest,
08-08-2020,12:45,Randolph,457,7,6266,Southern,
08-08-2020,12:45,Richland,19,0,2554,Southeast Central,
08-08-2020,12:45,Rock Island,1731,36,36264,Northwest,Davenport
08-08-2020,12:45,Saline,131,2,3315,Southern,
08-08-2020,12:45,Sangamon,1229,33,60220,Central,Springfield
08-08-2020,12:45,Schuyler,18,0,1046,West Central,
08-08-2020,12:45,Scott,19,0,1040,Central,
08-08-2020,12:45,Shelby,79,1,3598,Central,
08-08-2020,12:45,St. Clair,3953,161,46039,Southwest Central,St_Louis
08-08-2020,12:45,Stark,7,0,1012,North Central,Peoria
08-08-2020,12:45,Stephenson,327,6,7270,Northern,
08-08-2020,12:45,Tazewell,497,8,29639,North Central,Peoria
08-08-2020,12:45,Unassigned,53,0,50304,Unassigned,
08-08-2020,12:45,Union,321,23,3635,Southern,
08-08-2020,12:45,Vermilion,234,2,13902,Northeast Central,Danville
08-08-2020,12:45,Wabash,34,0,998,Southern,
08-08-2020,12:45,Warren,190,0,2176,West Central,
08-08-2020,12:45,Washington,66,0,1609,Southwest Central,
08-08-2020,12:45,Wayne,61,1,1682,Southern,
08-08-2020,12:45,White,67,0,1619,Southern,
08-08-2020,12:45,Whiteside,351,17,8405,Northwest,
08-08-2020,12:45,Will,9151,344,127705,Collar,Chicago
08-08-2020,12:45,Williamson,388,6,12819,Southern,Carbondale-Marion
08-08-2020,12:45,Winnebago,3772,131,55540,Northern,Rockford
08-08-2020,12:45,Woodford,146,3,6047,North Central,Peoria
08-07-2020,12:45,Illinois,190508,7613,2984618,Illinois,Illinois
08-07-2020,12:45,Adams,506,5,19040,West Central,
08-07-2020,12:45,Alexander,36,0,1181,Southern,Cape_Girardeau
08-07-2020,12:45,Bond,59,3,3029,Southwest Central,St_Louis
08-07-2020,12:45,Boone,758,23,9067,Northern,Rockford
08-07-2020,12:45,Brown,13,0,982,West Central,
08-07-2020,12:45,Bureau,179,2,4318,Northwest,
08-07-2020,12:45,Calhoun,9,0,456,Southwest Central,St_Louis
08-07-2020,12:45,Carroll,50,4,1554,Northwest,
08-07-2020,12:45,Cass,223,11,3127,Central,
08-07-2020,12:45,Champaign,1625,19,79677,Northeast Central,Champaign-Urbana
08-07-2020,12:45,Chicago,63124,2807,715108,Chicago,Chicago
08-07-2020,12:45,Christian,134,4,6318,Central,
08-07-2020,12:45,Clark,79,2,2309,Southeast Central,
08-07-2020,12:45,Clay,20,0,1684,Southeast Central,
08-07-2020,12:45,Clinton,387,17,6959,Southwest Central,St_Louis
08-07-2020,12:45,Coles,448,20,12259,Southeast Central,
08-07-2020,12:45,Cook,46878,2113,586304,Suburban,Chicago
08-07-2020,12:45,Crawford,29,0,1608,Southeast Central,
08-07-2020,12:45,Cumberland,53,2,2049,Southeast Central,
08-07-2020,12:45,De Witt,33,0,1929,North Central,Bloomington
08-07-2020,12:45,DeKalb,917,30,16121,Northern,Elgin
08-07-2020,12:45,Douglas,108,2,3986,Northeast Central,
08-07-2020,12:45,DuPage,12021,519,190727,Collar,Chicago
08-07-2020,12:45,Edgar,28,0,1863,Southeast Central,
08-07-2020,12:45,Edwards,17,0,413,Southern,
08-07-2020,12:45,Effingham,139,1,5400,Southeast Central,
08-07-2020,12:45,Fayette,60,3,2591,Southeast Central,
08-07-2020,12:45,Ford,49,2,2479,Northeast Central,Champaign-Urbana
08-07-2020,12:45,Franklin,156,0,5733,Southern,
08-07-2020,12:45,Fulton,33,0,4911,North Central,
08-07-2020,12:45,Gallatin,49,2,433,Southern,
08-07-2020,12:45,Greene,38,0,1627,Central,
08-07-2020,12:45,Grundy,307,5,6546,Collar,Chicago
08-07-2020,12:45,Hamilton,28,0,774,Southern,
08-07-2020,12:45,Hancock,47,1,3123,West Central,
08-07-2020,12:45,Hardin,18,0,478,Southern,
08-07-2020,12:45,Henderson,10,0,613,West Central,
08-07-2020,12:45,Henry,232,1,9051,Northwest,Davenport
08-07-2020,12:45,Iroquois,257,11,6163,Northeast Central,
08-07-2020,12:45,Jackson,695,19,10871,Southern,Carbondale-Marion
08-07-2020,12:45,Jasper,59,7,1416,Southeast Central,
08-07-2020,12:45,Jefferson,247,19,5125,Southern,
08-07-2020,12:45,Jersey,98,2,2386,Southwest Central,St_Louis
08-07-2020,12:45,Jo Daviess,124,1,2911,Northwest,
08-07-2020,12:45,Johnson,66,0,1431,Southern,
08-07-2020,12:45,Kane,9629,303,103007,Collar,Elgin
08-07-2020,12:45,Kankakee,1725,68,29860,Collar,Kankakee
08-07-2020,12:45,Kendall,1343,23,20158,Collar,Chicago
08-07-2020,12:45,Knox,291,1,7985,West Central,
08-07-2020,12:45,Lake,12491,445,152885,Collar,Lake
08-07-2020,12:45,LaSalle,684,24,15773,Northwest,
08-07-2020,12:45,Lawrence,45,0,2286,Southeast Central,
08-07-2020,12:45,Lee,165,1,4107,Northwest,
08-07-2020,12:45,Livingston,105,2,4772,North Central,
08-07-2020,12:45,Logan,106,0,7262,Central,
08-07-2020,12:45,Macon,578,23,18684,Central,Decatur
08-07-2020,12:45,Macoupin,156,3,10101,Central,St_Louis
08-07-2020,12:45,Madison,2470,74,41974,Southwest Central,St_Louis
08-07-2020,12:45,Marion,152,0,5523,Southeast Central,
08-07-2020,12:45,Marshall,24,0,1645,North Central,Peoria
08-07-2020,12:45,Mason,45,0,2383,North Central,
08-07-2020,12:45,Massac,37,0,1707,Southern,
08-07-2020,12:45,McDonough,139,15,3983,West Central,
08-07-2020,12:45,McHenry,3123,114,44356,Collar,Chicago
08-07-2020,12:45,McLean,624,15,29489,North Central,Bloomington
08-07-2020,12:45,Menard,53,0,2696,Central,Springfield
08-07-2020,12:45,Mercer,73,3,2357,Northwest,Davenport
08-07-2020,12:45,Monroe,305,13,3866,Southwest Central,St_Louis
08-07-2020,12:45,Montgomery,161,7,7239,Central,
08-07-2020,12:45,Morgan,229,6,7706,Central,
08-07-2020,12:45,Moultrie,72,0,2120,Southeast Central,
08-07-2020,12:45,Ogle,403,5,8044,Northern,
08-07-2020,12:45,Peoria,1525,35,45639,North Central,Peoria
08-07-2020,12:45,Perry,149,1,3240,Southern,
08-07-2020,12:45,Piatt,56,0,3945,Northeast Central,Champaign-Urbana
08-07-2020,12:45,Pike,20,0,1573,West Central,
08-07-2020,12:45,Pope,8,0,310,Southern,
08-07-2020,12:45,Pulaski,92,0,816,Southern,
08-07-2020,12:45,Putnam,11,0,508,Northwest,
08-07-2020,12:45,Randolph,452,7,6125,Southern,
08-07-2020,12:45,Richland,18,0,2529,Southeast Central,
08-07-2020,12:45,Rock Island,1679,34,35752,Northwest,Davenport
08-07-2020,12:45,Saline,130,2,3288,Southern,
08-07-2020,12:45,Sangamon,1194,33,59233,Central,Springfield
08-07-2020,12:45,Schuyler,17,0,1037,West Central,
08-07-2020,12:45,Scott,16,0,1034,Central,
08-07-2020,12:45,Shelby,75,1,3501,Central,
08-07-2020,12:45,St. Clair,3897,160,45502,Southwest Central,St_Louis
08-07-2020,12:45,Stark,7,0,1005,North Central,Peoria
08-07-2020,12:45,Stephenson,325,6,7230,Northern,
08-07-2020,12:45,Tazewell,486,8,28887,North Central,Peoria
08-07-2020,12:45,Unassigned,65,0,50088,Unassigned,
08-07-2020,12:45,Union,318,23,3603,Southern,
08-07-2020,12:45,Vermilion,229,2,13617,Northeast Central,Danville
08-07-2020,12:45,Wabash,34,0,994,Southern,
08-07-2020,12:45,Warren,189,0,2125,West Central,
08-07-2020,12:45,Washington,64,0,1581,Southwest Central,
08-07-2020,12:45,Wayne,59,1,1668,Southern,
08-07-2020,12:45,White,64,0,1598,Southern,
08-07-2020,12:45,Whiteside,339,16,8326,Northwest,
08-07-2020,12:45,Will,9053,344,126174,Collar,Chicago
08-07-2020,12:45,Williamson,374,6,12717,Southern,Carbondale-Marion
08-07-2020,12:45,Winnebago,3755,129,54953,Northern,Rockford
08-07-2020,12:45,Woodford,134,3,5866,North Central,Peoria
08-06-2020,12:45,Illinois,188424,7594,2937749,Illinois,Illinois
08-06-2020,12:45,Adams,486,5,18616,West Central,
08-06-2020,12:45,Alexander,36,0,1174,Southern,Cape_Girardeau
08-06-2020,12:45,Bond,59,3,3002,Southwest Central,St_Louis
08-06-2020,12:45,Boone,754,23,8989,Northern,Rockford
08-06-2020,12:45,Brown,13,0,972,West Central,
08-06-2020,12:45,Bureau,170,2,4252,Northwest,
08-06-2020,12:45,Calhoun,9,0,448,Southwest Central,St_Louis
08-06-2020,12:45,Carroll,48,4,1535,Northwest,
08-06-2020,12:45,Cass,219,11,2958,Central,
08-06-2020,12:45,Champaign,1615,19,78258,Northeast Central,Champaign-Urbana
08-06-2020,12:45,Chicago,62807,2800,705181,Chicago,Chicago
08-06-2020,12:45,Christian,128,4,6222,Central,
08-06-2020,12:45,Clark,76,1,2288,Southeast Central,
08-06-2020,12:45,Clay,18,0,1665,Southeast Central,
08-06-2020,12:45,Clinton,378,17,6786,Southwest Central,St_Louis
08-06-2020,12:45,Coles,433,20,12108,Southeast Central,
08-06-2020,12:45,Cook,46343,2112,577781,Suburban,Chicago
08-06-2020,12:45,Crawford,29,0,1597,Southeast Central,
08-06-2020,12:45,Cumberland,51,2,2027,Southeast Central,
08-06-2020,12:45,De Witt,32,0,1902,North Central,Bloomington
08-06-2020,12:45,DeKalb,898,30,15817,Northern,Elgin
08-06-2020,12:45,Douglas,106,2,3955,Northeast Central,
08-06-2020,12:45,DuPage,11926,519,187287,Collar,Chicago
08-06-2020,12:45,Edgar,28,0,1848,Southeast Central,
08-06-2020,12:45,Edwards,17,0,408,Southern,
08-06-2020,12:45,Effingham,129,1,5254,Southeast Central,
08-06-2020,12:45,Fayette,60,3,2561,Southeast Central,
08-06-2020,12:45,Ford,51,1,2416,Northeast Central,Champaign-Urbana
08-06-2020,12:45,Franklin,147,0,5648,Southern,
08-06-2020,12:45,Fulton,32,0,4857,North Central,
08-06-2020,12:45,Gallatin,48,2,426,Southern,
08-06-2020,12:45,Greene,33,0,1591,Central,
08-06-2020,12:45,Grundy,299,5,6466,Collar,Chicago
08-06-2020,12:45,Hamilton,26,0,768,Southern,
08-06-2020,12:45,Hancock,46,1,3093,West Central,
08-06-2020,12:45,Hardin,18,0,473,Southern,
08-06-2020,12:45,Henderson,10,0,611,West Central,
08-06-2020,12:45,Henry,224,1,8849,Northwest,Davenport
08-06-2020,12:45,Iroquois,252,9,6122,Northeast Central,
08-06-2020,12:45,Jackson,685,19,10677,Southern,Carbondale-Marion
08-06-2020,12:45,Jasper,55,7,1406,Southeast Central,
08-06-2020,12:45,Jefferson,218,19,4995,Southern,
08-06-2020,12:45,Jersey,85,1,2247,Southwest Central,St_Louis
08-06-2020,12:45,Jo Daviess,121,1,2873,Northwest,
08-06-2020,12:45,Johnson,66,0,1411,Southern,
08-06-2020,12:45,Kane,9509,302,101093,Collar,Elgin
08-06-2020,12:45,Kankakee,1713,68,29658,Collar,Kankakee
08-06-2020,12:45,Kendall,1319,23,19755,Collar,Chicago
08-06-2020,12:45,Knox,285,2,7844,West Central,
08-06-2020,12:45,Lake,12376,444,150683,Collar,Lake
08-06-2020,12:45,LaSalle,666,21,15387,Northwest,
08-06-2020,12:45,Lawrence,44,0,2279,Southeast Central,
08-06-2020,12:45,Lee,162,1,4030,Northwest,
08-06-2020,12:45,Livingston,103,2,4696,North Central,
08-06-2020,12:45,Logan,90,0,7121,Central,
08-06-2020,12:45,Macon,550,23,18244,Central,Decatur
08-06-2020,12:45,Macoupin,154,3,9732,Central,St_Louis
08-06-2020,12:45,Madison,2410,74,41344,Southwest Central,St_Louis
08-06-2020,12:45,Marion,153,0,5493,Southeast Central,
08-06-2020,12:45,Marshall,22,0,1613,North Central,Peoria
08-06-2020,12:45,Mason,45,0,2352,North Central,
08-06-2020,12:45,Massac,36,0,1684,Southern,
08-06-2020,12:45,McDonough,137,15,3922,West Central,
08-06-2020,12:45,McHenry,3060,114,43495,Collar,Chicago
08-06-2020,12:45,McLean,611,15,28560,North Central,Bloomington
08-06-2020,12:45,Menard,53,0,2629,Central,Springfield
08-06-2020,12:45,Mercer,73,3,2324,Northwest,Davenport
08-06-2020,12:45,Monroe,299,13,3816,Southwest Central,St_Louis
08-06-2020,12:45,Montgomery,161,7,7159,Central,
08-06-2020,12:45,Morgan,222,6,7232,Central,
08-06-2020,12:45,Moultrie,69,0,2089,Southeast Central,
08-06-2020,12:45,Ogle,400,5,7889,Northern,
08-06-2020,12:45,Peoria,1488,35,44688,North Central,Peoria
08-06-2020,12:45,Perry,142,1,3188,Southern,
08-06-2020,12:45,Piatt,54,0,3891,Northeast Central,Champaign-Urbana
08-06-2020,12:45,Pike,18,0,1535,West Central,
08-06-2020,12:45,Pope,8,0,304,Southern,
08-06-2020,12:45,Pulaski,91,0,807,Southern,
08-06-2020,12:45,Putnam,11,0,497,Northwest,
08-06-2020,12:45,Randolph,441,7,5877,Southern,
08-06-2020,12:45,Richland,15,0,2480,Southeast Central,
08-06-2020,12:45,Rock Island,1656,34,35330,Northwest,Davenport
08-06-2020,12:45,Saline,126,2,3241,Southern,
08-06-2020,12:45,Sangamon,1151,33,58003,Central,Springfield
08-06-2020,12:45,Schuyler,17,0,931,West Central,
08-06-2020,12:45,Scott,13,0,999,Central,
08-06-2020,12:45,Shelby,68,1,3453,Central,
08-06-2020,12:45,St. Clair,3845,159,44825,Southwest Central,St_Louis
08-06-2020,12:45,Stark,7,0,991,North Central,Peoria
08-06-2020,12:45,Stephenson,325,6,7178,Northern,
08-06-2020,12:45,Tazewell,448,8,28299,North Central,Peoria
08-06-2020,12:45,Unassigned,61,0,49902,Unassigned,
08-06-2020,12:45,Union,309,23,3558,Southern,
08-06-2020,12:45,Vermilion,222,2,13488,Northeast Central,Danville
08-06-2020,12:45,Wabash,34,0,988,Southern,
08-06-2020,12:45,Warren,187,0,2104,West Central,
08-06-2020,12:45,Washington,60,0,1565,Southwest Central,
08-06-2020,12:45,Wayne,55,1,1658,Southern,
08-06-2020,12:45,White,64,0,1582,Southern,
08-06-2020,12:45,Whiteside,335,16,8171,Northwest,
08-06-2020,12:45,Will,8932,344,123874,Collar,Chicago
08-06-2020,12:45,Williamson,364,6,12515,Southern,Carbondale-Marion
08-06-2020,12:45,Winnebago,3746,128,54462,Northern,Rockford
08-06-2020,12:45,Woodford,125,3,5710,North Central,Peoria
08-05-2020,12:45,Illinois,186471,7573,2896063,Illinois,Illinois
08-05-2020,12:45,Adams,461,5,18130,West Central,
08-05-2020,12:45,Alexander,36,0,1161,Southern,Cape_Girardeau
08-05-2020,12:45,Bond,59,2,2890,Southwest Central,St_Louis
08-05-2020,12:45,Boone,749,23,8901,Northern,Rockford
08-05-2020,12:45,Brown,13,0,963,West Central,
08-05-2020,12:45,Bureau,161,2,4156,Northwest,
08-05-2020,12:45,Calhoun,8,0,439,Southwest Central,St_Louis
08-05-2020,12:45,Carroll,46,4,1523,Northwest,
08-05-2020,12:45,Cass,214,11,2910,Central,
08-05-2020,12:45,Champaign,1593,19,76589,Northeast Central,Champaign-Urbana
08-05-2020,12:45,Chicago,62457,2798,698425,Chicago,Chicago
08-05-2020,12:45,Christian,126,4,5973,Central,
08-05-2020,12:45,Clark,73,1,2274,Southeast Central,
08-05-2020,12:45,Clay,17,0,1641,Southeast Central,
08-05-2020,12:45,Clinton,366,17,6518,Southwest Central,St_Louis
08-05-2020,12:45,Coles,422,20,11875,Southeast Central,
08-05-2020,12:45,Cook,45968,2111,570948,Suburban,Chicago
08-05-2020,12:45,Crawford,29,0,1583,Southeast Central,
08-05-2020,12:45,Cumberland,47,2,1933,Southeast Central,
08-05-2020,12:45,De Witt,32,0,1855,North Central,Bloomington
08-05-2020,12:45,DeKalb,884,29,15532,Northern,Elgin
08-05-2020,12:45,Douglas,104,2,3889,Northeast Central,
08-05-2020,12:45,DuPage,11804,515,184706,Collar,Chicago
08-05-2020,12:45,Edgar,27,0,1832,Southeast Central,
08-05-2020,12:45,Edwards,16,0,402,Southern,
08-05-2020,12:45,Effingham,118,1,5123,Southeast Central,
08-05-2020,12:45,Fayette,58,3,2521,Southeast Central,
08-05-2020,12:45,Ford,45,1,2398,Northeast Central,Champaign-Urbana
08-05-2020,12:45,Franklin,141,0,5530,Southern,
08-05-2020,12:45,Fulton,32,0,4688,North Central,
08-05-2020,12:45,Gallatin,45,1,413,Southern,
08-05-2020,12:45,Greene,28,0,1558,Central,
08-05-2020,12:45,Grundy,296,5,6371,Collar,Chicago
08-05-2020,12:45,Hamilton,25,0,754,Southern,
08-05-2020,12:45,Hancock,39,1,3053,West Central,
08-05-2020,12:45,Hardin,17,0,465,Southern,
08-05-2020,12:45,Henderson,10,0,603,West Central,
08-05-2020,12:45,Henry,216,1,8684,Northwest,Davenport
08-05-2020,12:45,Iroquois,250,9,6062,Northeast Central,
08-05-2020,12:45,Jackson,676,19,10431,Southern,Carbondale-Marion
08-05-2020,12:45,Jasper,55,7,1384,Southeast Central,
08-05-2020,12:45,Jefferson,213,19,4900,Southern,
08-05-2020,12:45,Jersey,74,1,2180,Southwest Central,St_Louis
08-05-2020,12:45,Jo Daviess,119,1,2842,Northwest,
08-05-2020,12:45,Johnson,62,0,1366,Southern,
08-05-2020,12:45,Kane,9417,301,99571,Collar,Elgin
08-05-2020,12:45,Kankakee,1708,68,29301,Collar,Kankakee
08-05-2020,12:45,Kendall,1310,23,19486,Collar,Chicago
08-05-2020,12:45,Knox,279,1,7516,West Central,
08-05-2020,12:45,Lake,12315,443,148672,Collar,Lake
08-05-2020,12:45,LaSalle,590,21,14931,Northwest,
08-05-2020,12:45,Lawrence,44,0,2237,Southeast Central,
08-05-2020,12:45,Lee,149,1,3935,Northwest,
08-05-2020,12:45,Livingston,99,2,4640,North Central,
08-05-2020,12:45,Logan,90,0,7061,Central,
08-05-2020,12:45,Macon,517,23,17878,Central,Decatur
08-05-2020,12:45,Macoupin,142,3,9535,Central,St_Louis
08-05-2020,12:45,Madison,2320,73,40391,Southwest Central,St_Louis
08-05-2020,12:45,Marion,143,0,5361,Southeast Central,
08-05-2020,12:45,Marshall,21,0,1587,North Central,Peoria
08-05-2020,12:45,Mason,44,0,2319,North Central,
08-05-2020,12:45,Massac,35,0,1659,Southern,
08-05-2020,12:45,McDonough,134,15,3882,West Central,
08-05-2020,12:45,McHenry,3020,114,42841,Collar,Chicago
08-05-2020,12:45,McLean,595,15,27842,North Central,Bloomington
08-05-2020,12:45,Menard,50,0,2587,Central,Springfield
08-05-2020,12:45,Mercer,73,3,2291,Northwest,Davenport
08-05-2020,12:45,Monroe,292,13,3776,Southwest Central,St_Louis
08-05-2020,12:45,Montgomery,153,7,7039,Central,
08-05-2020,12:45,Morgan,213,6,7150,Central,
08-05-2020,12:45,Moultrie,66,0,2053,Southeast Central,
08-05-2020,12:45,Ogle,392,5,7715,Northern,
08-05-2020,12:45,Out Of State,2,0,33404,Out Of State,
08-05-2020,12:45,Peoria,1445,35,43544,North Central,Peoria
08-05-2020,12:45,Perry,136,1,3114,Southern,
08-05-2020,12:45,Piatt,52,0,3813,Northeast Central,Champaign-Urbana
08-05-2020,12:45,Pike,17,0,1509,West Central,
08-05-2020,12:45,Pope,8,0,297,Southern,
08-05-2020,12:45,Pulaski,91,0,796,Southern,
08-05-2020,12:45,Putnam,9,0,477,Northwest,
08-05-2020,12:45,Randolph,440,7,5731,Southern,
08-05-2020,12:45,Richland,14,0,2447,Southeast Central,
08-05-2020,12:45,Rock Island,1649,33,34729,Northwest,Davenport
08-05-2020,12:45,Saline,117,1,3178,Southern,
08-05-2020,12:45,Sangamon,1096,33,56708,Central,Springfield
08-05-2020,12:45,Schuyler,17,0,917,West Central,
08-05-2020,12:45,Scott,12,0,992,Central,
08-05-2020,12:45,Shelby,67,1,3321,Central,
08-05-2020,12:45,St. Clair,3753,159,43972,Southwest Central,St_Louis
08-05-2020,12:45,Stark,7,0,982,North Central,Peoria
08-05-2020,12:45,Stephenson,324,6,7088,Northern,
08-05-2020,12:45,Tazewell,438,8,27743,North Central,Peoria
08-05-2020,12:45,Unassigned,68,0,49657,Unassigned,
08-05-2020,12:45,Union,306,22,3502,Southern,
08-05-2020,12:45,Vermilion,218,2,13264,Northeast Central,Danville
08-05-2020,12:45,Wabash,33,0,984,Southern,
08-05-2020,12:45,Warren,185,0,2060,West Central,
08-05-2020,12:45,Washington,60,0,1535,Southwest Central,
08-05-2020,12:45,Wayne,54,1,1650,Southern,
08-05-2020,12:45,White,61,0,1553,Southern,
08-05-2020,12:45,Whiteside,329,16,8018,Northwest,
08-05-2020,12:45,Will,8821,341,122485,Collar,Chicago
08-05-2020,12:45,Williamson,349,5,12226,Southern,Carbondale-Marion
08-05-2020,12:45,Winnebago,3730,128,53916,Northern,Rockford
08-05-2020,12:45,Woodford,121,3,5547,North Central,Peoria
08-04-2020,12:45,Illinois,184712,7545,2849395,Illinois,Illinois
08-04-2020,12:45,Adams,454,5,17986,West Central,
08-04-2020,12:45,Alexander,36,0,1159,Southern,Cape_Girardeau
08-04-2020,12:45,Bond,57,2,2873,Southwest Central,St_Louis
08-04-2020,12:45,Boone,739,23,8823,Northern,Rockford
08-04-2020,12:45,Brown,13,0,956,West Central,
08-04-2020,12:45,Bureau,154,2,4118,Northwest,
08-04-2020,12:45,Calhoun,8,0,425,Southwest Central,St_Louis
08-04-2020,12:45,Carroll,46,3,1507,Northwest,
08-04-2020,12:45,Cass,203,11,2852,Central,
08-04-2020,12:45,Champaign,1576,19,75359,Northeast Central,Champaign-Urbana
08-04-2020,12:45,Chicago,62145,2793,690334,Chicago,Chicago
08-04-2020,12:45,Christian,117,4,5847,Central,
08-04-2020,12:45,Clark,70,0,2257,Southeast Central,
08-04-2020,12:45,Clay,15,0,1636,Southeast Central,
08-04-2020,12:45,Clinton,353,17,6427,Southwest Central,St_Louis
08-04-2020,12:45,Coles,411,19,11807,Southeast Central,
08-04-2020,12:45,Cook,45599,2109,563613,Suburban,Chicago
08-04-2020,12:45,Crawford,29,0,1579,Southeast Central,
08-04-2020,12:45,Cumberland,47,2,1927,Southeast Central,
08-04-2020,12:45,De Witt,31,0,1835,North Central,Bloomington
08-04-2020,12:45,DeKalb,871,29,15213,Northern,Elgin
